Date,VX60d,VX90d,VF75,VVIX,VIX
2019-08-28,19.5307,19.2393,19.385,103.94999694824219,19.350000381469727
2019-08-29,18.9907,18.825,18.9079,99.80000305175781,17.8799991607666
2019-08-30,19.1564,18.9964,19.0764,102.66000366210938,18.979999542236328
2019-09-03,19.4764,19.2536,19.365,102.19000244140625,19.65999984741211
2019-09-04,18.675,18.5473,18.6112,97.30000305175781,17.329999923706055
2019-09-05,18.3064,18.275,18.2907,95.51000213623047,16.270000457763672
2019-09-06,17.925,17.9679,17.9464,94.4000015258789,15.0
2019-09-09,17.8721,17.8464,17.8593,94.5,15.270000457763672
2019-09-10,17.915,17.9232,17.9191,93.8499984741211,15.199999809265137
2019-09-11,17.6821,17.7536,17.7179,97.79000091552734,14.609999656677246
2019-09-12,17.4707,17.5875,17.5291,95.94000244140625,14.220000267028809
2019-09-13,17.415,17.6143,17.5146,98.93000030517578,13.739999771118164
2019-09-16,17.8321,17.925,17.8786,101.7300033569336,14.670000076293945
2019-09-17,17.8279,18.0179,17.9229,101.66999816894531,14.4399995803833
2019-09-18,17.4721,17.7196,17.5959,99.08999633789062,13.949999809265137
2019-09-19,17.4979,17.725,17.6114,97.30000305175781,14.050000190734863
2019-09-20,18.3421,18.3893,18.3657,101.02999877929688,15.319999694824219
2019-09-23,18.0286,18.1436,18.0861,97.5999984741211,14.90999984741211
2019-09-24,18.6643,18.6536,18.6589,104.95999908447266,17.049999237060547
2019-09-25,18.3679,18.4193,18.3936,99.68000030517578,15.960000038146973
2019-09-26,18.5661,18.62,18.593,100.30999755859375,16.06999969482422
2019-09-27,18.9768,18.8971,18.937,103.19999694824219,17.219999313354492
2019-09-30,18.2911,18.4821,18.3866,97.62000274658203,16.239999771118164
2019-10-01,19.2179,19.1793,19.1986,102.73999786376953,18.559999465942383
2019-10-02,20.0375,19.955,19.9962,103.80999755859375,20.559999465942383
2019-10-03,19.3107,19.405,19.3579,98.19999694824219,19.1200008392334
2019-10-04,18.6518,18.8607,18.7563,95.19000244140625,17.040000915527344
2019-10-07,18.7179,18.9579,18.8379,97.04000091552734,17.860000610351562
2019-10-08,19.8232,19.9421,19.8827,102.2699966430664,20.280000686645508
2019-10-09,19.2107,19.5179,19.3643,101.25,18.639999389648438
2019-10-10,18.825,19.185,19.005,99.66000366210938,17.56999969482422
2019-10-11,18.325,18.8021,18.5636,97.69999694824219,15.579999923706055
2019-10-14,17.7768,18.4464,18.1116,94.43000030517578,14.569999694824219
2019-10-15,17.4321,18.1564,17.7943,93.9800033569336,13.539999961853027
2019-10-16,17.3946,18.1693,17.782,93.16000366210938,13.680000305175781
2019-10-17,17.3643,18.105,17.7346,90.2699966430664,13.789999961853027
2019-10-18,17.4946,18.2707,17.8827,91.19999694824219,14.25
2019-10-21,17.2764,18.0479,17.6621,88.0999984741211,14.0
2019-10-22,17.6436,18.3293,17.9864,89.31999969482422,14.460000038146973
2019-10-23,17.4164,18.1021,17.7593,87.58999633789062,14.010000228881836
2019-10-24,17.3964,18.125,17.7607,86.55000305175781,13.710000038146973
2019-10-25,17.0793,17.8393,17.4593,83.81999969482422,12.649999618530273
2019-10-28,17.2821,18.075,17.6786,86.4800033569336,13.109999656677246
2019-10-29,17.3107,18.0964,17.7036,87.75,13.199999809265137
2019-10-30,16.8364,17.7321,17.2843,86.47000122070312,12.329999923706055
2019-10-31,17.1193,17.9875,17.5534,88.91999816894531,13.220000267028809
2019-11-01,16.6021,17.525,17.0636,85.69000244140625,12.300000190734863
2019-11-04,16.7279,17.5804,17.1541,88.75,12.829999923706055
2019-11-05,17.085,17.8821,17.4836,90.9800033569336,13.100000381469727
2019-11-06,16.9679,17.8768,17.4223,89.58999633789062,12.619999885559082
2019-11-07,16.8536,17.775,17.3143,90.1500015258789,12.729999542236328
2019-11-08,16.7679,17.7268,17.2473,89.05999755859375,12.069999694824219
2019-11-11,16.6793,17.6071,17.1432,89.55999755859375,12.6899995803833
2019-11-12,16.7507,17.6839,17.2173,90.3499984741211,12.680000305175781
2019-11-13,16.7893,17.7107,17.25,93.5,13.0
2019-11-14,16.6279,17.575,17.1014,93.44999694824219,13.050000190734863
2019-11-15,16.2436,17.3214,16.7825,93.3499984741211,12.050000190734863
2019-11-18,16.2679,17.3232,16.7955,93.98999786376953,12.460000038146973
2019-11-19,16.4207,17.4571,16.9389,95.94999694824219,12.859999656677246
2019-11-20,16.6836,17.7411,17.2123,95.36000061035156,12.779999732971191
2019-11-21,16.9279,17.975,17.4514,96.08999633789062,13.130000114440918
2019-11-22,16.6693,17.7857,17.2275,94.4000015258789,12.34000015258789
2019-11-25,16.3107,17.4679,16.8893,90.23999786376953,11.869999885559082
2019-11-26,16.2036,17.3286,16.7661,89.87999725341797,11.539999961853027
2019-11-27,16.2964,17.3786,16.8375,90.19999694824219,11.75
2019-11-29,16.6536,17.7321,17.1929,91.05000305175781,12.619999885559082
2019-12-02,17.4446,18.2446,17.8446,98.91000366210938,14.90999984741211
2019-12-03,17.9321,18.5536,18.2429,102.6500015258789,15.960000038146973
2019-12-04,17.4268,18.1714,17.7991,98.72000122070312,14.800000190734863
2019-12-05,17.2679,18.0,17.6339,98.12000274658203,14.520000457763672
2019-12-06,16.9089,17.6054,17.2571,96.5199966430664,13.619999885559082
2019-12-09,17.6679,18.075,17.8714,101.88999938964844,15.859999656677246
2019-12-10,17.5125,17.9929,17.7527,101.02999877929688,15.680000305175781
2019-12-11,17.25,17.7679,17.5089,104.81999969482422,14.989999771118164
2019-12-12,16.7393,17.3125,17.0259,101.30000305175781,13.9399995803833
2019-12-13,16.2107,16.9,16.5554,96.61000061035156,12.630000114440918
2019-12-16,16.1393,16.7375,16.4384,94.20999908447266,12.140000343322754
2019-12-17,16.2036,16.8429,16.5232,98.55999755859375,12.289999961853027
2019-12-18,16.2536,16.8107,16.5321,99.19999694824219,12.579999923706055
2019-12-19,16.1571,16.625,16.3911,97.25,12.5
2019-12-20,16.3661,16.7446,16.5554,99.29000091552734,12.510000228881836
2019-12-23,16.5893,16.8464,16.7179,99.81999969482422,12.609999656677246
2019-12-24,16.5018,16.8143,16.658,98.83000183105469,12.670000076293945
2019-12-26,16.6107,16.8875,16.7491,97.45999908447266,12.649999618530273
2019-12-27,17.0571,17.3036,17.1804,99.62999725341797,13.430000305175781
2019-12-30,17.4232,17.6723,17.5478,100.0199966430664,14.819999694824219
2019-12-31,16.7321,17.1393,16.9357,94.0999984741211,13.779999732971191
2020-01-02,16.2964,16.775,16.5357,89.66999816894531,12.470000267028809
2020-01-03,16.7946,17.1161,16.9554,93.79000091552734,14.020000457763672
2020-01-06,16.7893,17.1321,16.9607,92.66000366210938,13.850000381469727
2020-01-07,16.7071,17.0964,16.9018,91.06999969482422,13.789999961853027
2020-01-08,16.3179,16.7821,16.55,90.20999908447266,13.449999809265137
2020-01-09,16.0125,16.5375,16.275,87.80999755859375,12.539999961853027
2020-01-10,15.975,16.4679,16.2214,88.33000183105469,12.5600004196167
2020-01-13,15.7036,16.3107,16.0071,88.4800033569336,12.319999694824219
2020-01-14,15.6107,16.2554,15.933,86.87000274658203,12.390000343322754
2020-01-15,15.5321,16.1536,15.8429,91.1500015258789,12.420000076293945
2020-01-16,15.3429,15.975,15.6589,90.37999725341797,12.319999694824219
2020-01-17,15.3589,16.0336,15.6962,91.75,12.100000381469727
2020-01-21,15.5786,16.0571,15.8179,92.9800033569336,12.850000381469727
2020-01-22,15.8036,16.3179,16.0607,91.11000061035156,12.90999984741211
2020-01-23,15.7821,16.315,16.0486,92.54000091552734,12.979999542236328
2020-01-24,16.3214,16.6864,16.5039,98.43000030517578,14.5600004196167
2020-01-27,17.3893,17.4936,17.4414,107.38999938964844,18.229999542236328
2020-01-28,16.9143,17.0407,16.9775,102.11000061035156,16.280000686645508
2020-01-29,16.8929,17.0564,16.9746,99.06999969482422,16.389999389648438
2020-01-30,16.5536,16.725,16.6393,96.48999786376953,15.489999771118164
2020-01-31,17.7714,17.7179,17.7446,105.5999984741211,18.84000015258789
2020-02-03,17.4536,17.3721,17.4129,102.94999694824219,17.969999313354492
2020-02-04,16.6768,16.7207,16.6988,96.18000030517578,16.049999237060547
2020-02-05,16.3821,16.525,16.4536,92.81999969482422,15.149999618530273
2020-02-06,16.2464,16.39,16.3182,93.61000061035156,14.960000038146973
2020-02-07,16.5821,16.6936,16.6379,96.01000213623047,15.470000267028809
2020-02-10,16.3857,16.5107,16.4482,96.80999755859375,15.039999961853027
2020-02-11,16.3964,16.5493,16.4729,96.95999908447266,15.180000305175781
2020-02-12,16.0393,16.2407,16.14,96.6500015258789,13.739999771118164
2020-02-13,16.2714,16.445,16.3582,99.16999816894531,14.149999618530273
2020-02-14,16.1,16.2907,16.1954,98.16999816894531,13.680000305175781
2020-02-18,16.5379,16.6664,16.6021,101.0199966430664,14.829999923706055
2020-02-19,16.3479,16.5193,16.4336,95.91999816894531,14.380000114440918
2020-02-20,16.825,16.825,16.825,99.4800033569336,15.5600004196167
2020-02-21,17.2993,17.1821,17.2407,104.86000061035156,17.079999923706055
2020-02-24,19.1307,18.4179,18.7743,112.72000122070312,25.030000686645508
2020-02-25,20.5036,19.5214,20.0125,121.01000213623047,27.850000381469727
2020-02-26,20.5821,19.6607,20.1214,113.44000244140625,27.559999465942383
2020-02-27,22.925,21.5625,22.2437,118.0,39.15999984741211
2020-02-28,22.375,21.0179,21.6964,125.7300033569336,40.11000061035156
2020-03-02,22.3879,20.9018,21.6448,114.69000244140625,33.41999816894531
2020-03-03,24.2136,22.2893,23.2514,116.72000122070312,36.81999969482422
2020-03-04,23.4679,21.9107,22.6893,113.97000122070312,31.989999771118164
2020-03-05,25.9779,23.95,24.9639,119.66000366210938,39.619998931884766
2020-03-06,28.0107,25.4179,26.7143,127.16000366210938,41.939998626708984
2020-03-09,32.1836,28.5964,30.39,137.19000244140625,54.459999084472656
2020-03-10,31.175,27.9643,29.5696,138.82000732421875,47.29999923706055
2020-03-11,34.0393,30.1179,32.0786,146.92999267578125,53.900001525878906
2020-03-12,38.9536,33.9125,36.433,155.0500030517578,75.47000122070312
2020-03-13,36.6679,31.4804,34.0741,171.27999877929688,57.83000183105469
2020-03-16,46.9143,39.5848,43.2496,207.58999633789062,82.69000244140625
2020-03-17,50.1543,42.5482,46.3513,194.42999267578125,75.91000366210938
2020-03-18,60.8293,51.8009,56.3151,181.3300018310547,76.44999694824219
2020-03-19,59.3936,50.4,54.8968,181.75999450683594,72.0
2020-03-20,56.765,49.5064,53.1357,187.17999267578125,66.04000091552734
2020-03-23,44.9696,39.6786,42.3241,167.92999267578125,61.59000015258789
2020-03-24,39.6732,35.0143,37.3438,171.91000366210938,61.66999816894531
2020-03-25,43.7714,38.4871,41.1293,171.88999938964844,63.95000076293945
2020-03-26,38.9134,34.885,36.8992,169.5800018310547,61.0
2020-03-27,43.6732,38.5129,41.093,168.7100067138672,65.54000091552734
2020-03-30,41.2795,36.9571,39.1183,157.66000366210938,57.08000183105469
2020-03-31,39.6036,36.0936,37.8486,152.9199981689453,53.540000915527344
2020-04-01,42.9554,39.0379,40.9966,156.99000549316406,57.060001373291016
2020-04-02,40.45,37.18,38.815,147.3300018310547,50.90999984741211
2020-04-03,39.5187,36.6821,38.1004,143.52000427246094,46.79999923706055
2020-04-06,36.7536,34.6407,35.6971,143.3000030517578,45.2400016784668
2020-04-07,37.8536,35.2771,36.5654,134.4499969482422,46.70000076293945
2020-04-08,36.8696,34.6321,35.7509,141.3699951171875,43.349998474121094
2020-04-09,35.3812,33.375,34.3781,137.75,41.66999816894531
2020-04-13,34.2357,32.5929,33.4143,138.67999267578125,41.16999816894531
2020-04-14,32.1821,31.2886,31.7354,131.77999877929688,37.7599983215332
2020-04-15,34.7893,33.4179,34.1036,135.92999267578125,40.84000015258789
2020-04-16,34.575,33.345,33.96,129.5500030517578,40.11000061035156
2020-04-17,33.1286,32.1221,32.6254,127.1500015258789,38.150001525878906
2020-04-20,36.1221,34.5793,35.3507,132.0399932861328,43.83000183105469
2020-04-21,38.4821,36.5536,37.5179,132.22000122070312,45.40999984741211
2020-04-22,37.1521,35.4807,36.3164,124.0999984741211,41.97999954223633
2020-04-23,37.4321,35.675,36.5536,121.86000061035156,41.380001068115234
2020-04-24,35.335,34.1286,34.7318,119.87999725341797,35.93000030517578
2020-04-27,33.2436,32.4179,32.8307,120.55999755859375,33.290000915527344
2020-04-28,33.525,32.5964,33.0607,117.79000091552734,33.56999969482422
2020-04-29,31.5707,31.0071,31.2889,115.9800033569336,31.229999542236328
2020-04-30,32.8307,31.8875,32.3591,118.52999877929688,34.150001525878906
2020-05-01,35.325,33.9821,34.6536,122.1500015258789,37.189998626708984
2020-05-04,34.4036,33.4696,33.9366,121.25,35.970001220703125
2020-05-05,33.3136,32.525,32.9193,118.87000274658203,33.61000061035156
2020-05-06,34.0607,33.1571,33.6089,119.16000366210938,34.119998931884766
2020-05-07,32.3264,31.725,32.0257,115.83000183105469,31.440000534057617
2020-05-08,30.6393,30.3473,30.4933,115.6500015258789,27.979999542236328
2020-05-11,29.2879,29.3286,29.3082,118.70999908447266,27.56999969482422
2020-05-12,32.5136,31.9009,32.2072,130.75,33.040000915527344
2020-05-13,34.1393,33.0036,33.5714,142.75,35.279998779296875
2020-05-14,32.7021,32.1937,32.4479,137.0500030517578,32.61000061035156
2020-05-15,32.6093,32.1821,32.3957,133.02000427246094,31.889999389648438
2020-05-18,30.3571,30.2438,30.3004,125.9000015258789,29.299999237060547
2020-05-19,31.8093,31.3107,31.56,125.5999984741211,30.530000686645508
2020-05-20,30.5064,30.3339,30.4202,120.04000091552734,27.989999771118164
2020-05-21,31.5907,31.225,31.4079,122.08000183105469,29.530000686645508
2020-05-22,31.055,30.8107,30.9329,118.37999725341797,28.15999984741211
2020-05-26,30.4429,30.2196,30.3313,113.58999633789062,28.010000228881836
2020-05-27,30.0393,29.8893,29.9643,109.81999969482422,27.6200008392334
2020-05-28,31.0446,30.7,30.8723,108.98999786376953,28.59000015258789
2020-05-29,30.1429,30.0821,30.1125,105.5999984741211,27.510000228881836
2020-06-01,30.6786,30.4946,30.5866,106.47000122070312,28.229999542236328
2020-06-02,29.9714,29.9393,29.9554,104.83000183105469,26.84000015258789
2020-06-03,29.0554,29.1643,29.1098,106.8499984741211,25.65999984741211
2020-06-04,28.7036,28.875,28.7893,109.87999725341797,25.809999465942383
2020-06-05,27.1982,27.4661,27.3321,107.58999633789062,24.520000457763672
2020-06-08,27.925,28.1821,28.0536,110.05000305175781,25.809999465942383
2020-06-09,29.2866,29.2188,29.2527,111.0,27.56999969482422
2020-06-10,28.8804,28.8893,28.8848,116.52999877929688,27.56999969482422
2020-06-11,37.7071,35.5,36.6036,116.52999877929688,40.790000915527344
2020-06-12,34.0036,33.0464,33.525,151.60000610351562,36.09000015258789
2020-06-15,33.2946,32.6339,32.9643,141.8300018310547,34.400001525878906
2020-06-16,33.2821,32.8768,33.0795,143.24000549316406,33.66999816894531
2020-06-17,33.3125,32.6964,33.0045,139.94000244140625,33.470001220703125
2020-06-18,33.3893,32.925,33.1571,135.8300018310547,32.939998626708984
2020-06-19,34.7446,34.2507,34.4977,138.35000610351562,35.119998931884766
2020-06-22,31.6786,31.8907,31.7846,133.97999572753906,31.770000457763672
2020-06-23,31.9036,31.9179,31.9107,130.72999572753906,31.3700008392334
2020-06-24,33.4393,33.4393,33.4393,136.88999938964844,33.84000015258789
2020-06-25,32.325,32.575,32.45,127.19999694824219,32.220001220703125
2020-06-26,34.4214,34.4764,34.4489,128.6300048828125,34.72999954223633
2020-06-29,32.8089,33.1679,32.9884,121.31999969482422,31.780000686645508
2020-06-30,31.8071,32.255,32.0311,120.76000213623047,30.43000030517578
2020-07-01,30.8643,31.6121,31.2382,120.83000183105469,28.6200008392334
2020-07-02,30.1393,31.105,30.6221,115.47000122070312,27.68000030517578
2020-07-06,30.2429,31.4064,30.8246,116.56999969482422,27.940000534057617
2020-07-07,31.0643,32.1921,31.6282,118.12000274658203,29.43000030517578
2020-07-08,30.4893,31.6964,31.0929,113.33999633789062,28.079999923706055
2020-07-09,31.3438,32.48,31.9119,115.11000061035156,29.260000228881836
2020-07-10,30.7179,32.0693,31.3936,109.70999908447266,27.290000915527344
2020-07-13,33.1804,34.4036,33.792,123.30000305175781,32.189998626708984
2020-07-14,31.6179,33.0493,32.3336,112.75,29.520000457763672
2020-07-15,31.0893,32.6793,31.8843,113.70999908447266,27.760000228881836
2020-07-16,31.0179,32.715,31.8664,115.62000274658203,28.0
2020-07-17,30.1321,32.0393,31.0857,117.97000122070312,25.68000030517578
2020-07-20,29.1064,31.0779,30.0921,112.51000213623047,24.459999084472656
2020-07-21,29.5093,31.3521,30.4307,115.45999908447266,24.84000015258789
2020-07-22,29.3679,31.1893,30.2786,112.83999633789062,24.31999969482422
2020-07-23,30.5464,32.175,31.3607,116.69999694824219,26.079999923706055
2020-07-24,30.8679,32.4482,31.658,117.22000122070312,25.84000015258789
2020-07-27,30.4907,31.8179,31.1543,112.70999908447266,24.739999771118164
2020-07-28,30.5464,31.8411,31.1938,113.87999725341797,25.440000534057617
2020-07-29,30.245,31.475,30.86,110.94999694824219,24.100000381469727
2020-07-30,30.6307,31.6375,31.1341,112.16000366210938,24.760000228881836
2020-07-31,30.5536,31.525,31.0393,112.04000091552734,24.459999084472656
2020-08-03,30.5064,31.0741,30.7903,111.0199966430664,24.280000686645508
2020-08-04,29.6636,30.1821,29.9229,109.0,23.760000228881836
2020-08-05,29.4879,29.9625,29.7252,105.66999816894531,22.989999771118164
2020-08-06,29.2593,29.6375,29.4484,105.83999633789062,22.649999618530273
2020-08-07,29.3679,29.6946,29.5312,108.18000030517578,22.209999084472656
2020-08-10,29.0307,29.0929,29.0618,111.12999725341797,22.1299991607666
2020-08-11,30.095,29.8214,29.9582,118.33999633789062,24.030000686645508
2020-08-12,29.125,28.9536,29.0393,115.7300033569336,22.280000686645508
2020-08-13,29.2021,28.9375,29.0698,115.18000030517578,22.1299991607666
2020-08-14,29.3471,29.0482,29.1977,114.3499984741211,22.049999237060547
2020-08-17,28.6536,28.2321,28.4429,110.3499984741211,21.350000381469727
2020-08-18,28.4421,28.2679,28.355,112.58999633789062,21.510000228881836
2020-08-19,29.105,28.7,28.9025,114.72000122070312,22.540000915527344
2020-08-20,29.0336,28.575,28.8043,112.98999786376953,22.719999313354492
2020-08-21,29.4707,28.85,29.1604,111.25,22.540000915527344
2020-08-24,29.5268,28.8,29.1634,108.25,22.3700008392334
2020-08-25,29.4054,28.6911,29.0482,103.87999725341797,22.030000686645508
2020-08-26,30.2679,29.3893,29.8286,105.80000305175781,23.270000457763672
2020-08-27,31.1286,29.875,30.5018,114.73999786376953,24.469999313354492
2020-08-28,31.4125,30.0143,30.7134,111.55999755859375,22.959999084472656
2020-08-31,32.7107,30.8589,31.7848,119.01000213623047,26.40999984741211
2020-09-01,32.9357,31.0179,31.9768,120.0999984741211,26.1200008392334
2020-09-02,34.6571,32.3018,33.4795,122.01000213623047,26.56999969482422
2020-09-03,37.3643,33.3625,35.3634,132.91000366210938,33.599998474121094
2020-09-04,35.0723,32.2598,33.6661,122.13999938964844,30.75
2020-09-08,32.925,30.1795,31.5522,123.55999755859375,31.459999084472656
2020-09-09,32.0036,29.8964,30.95,121.54000091552734,28.809999465942383
2020-09-10,31.4536,29.525,30.4893,120.58000183105469,29.709999084472656
2020-09-11,30.9464,29.6714,30.3089,113.94999694824219,26.8700008392334
2020-09-14,30.3687,29.1455,29.7571,111.2699966430664,25.850000381469727
2020-09-15,30.3393,29.4893,29.9143,108.97000122070312,25.59000015258789
2020-09-16,30.7482,30.0036,30.3759,103.4800033569336,26.040000915527344
2020-09-17,30.5214,30.15,30.3357,100.37000274658203,26.459999084472656
2020-09-18,30.6536,30.0179,30.3357,101.19000244140625,25.829999923706055
2020-09-21,31.6232,30.8729,31.248,108.73999786376953,27.780000686645508
2020-09-22,32.0732,31.1321,31.6027,104.69000244140625,26.860000610351562
2020-09-23,33.1179,31.7379,32.4279,107.3499984741211,28.579999923706055
2020-09-24,33.3804,31.825,32.6027,102.26000213623047,28.510000228881836
2020-09-25,32.5821,31.0964,31.8393,99.63999938964844,26.3799991607666
2020-09-28,32.3241,30.6279,31.476,101.8499984741211,26.190000534057617
2020-09-29,31.5036,30.1836,30.8436,96.93000030517578,26.270000457763672
2020-09-30,32.1089,30.535,31.322,101.58000183105469,26.3700008392334
2020-10-01,31.875,30.705,31.29,101.0,26.700000762939453
2020-10-02,32.4786,31.2036,31.8411,102.72000122070312,27.6299991607666
2020-10-05,31.3964,30.2993,30.8479,103.22000122070312,27.959999084472656
2020-10-06,31.375,30.3636,30.8693,106.13999938964844,29.479999542236328
2020-10-07,30.7607,29.9393,30.35,104.19000244140625,28.059999465942383
2020-10-08,29.6446,29.065,29.3548,104.80000305175781,26.360000610351562
2020-10-09,28.3107,27.9779,28.1443,109.22000122070312,25.0
2020-10-12,27.8357,27.6393,27.7375,109.68000030517578,25.06999969482422
2020-10-13,27.8464,27.5764,27.7114,110.97000122070312,26.06999969482422
2020-10-14,27.575,27.4229,27.4989,116.93000030517578,26.399999618530273
2020-10-15,28.0161,27.75,27.883,117.58999633789062,26.969999313354492
2020-10-16,28.35,28.035,28.1925,115.91999816894531,27.40999984741211
2020-10-19,29.1407,28.6264,28.8836,119.76000213623047,29.18000030517578
2020-10-20,29.2943,28.7371,29.0157,119.58999633789062,29.350000381469727
2020-10-21,28.7564,28.2421,28.4993,117.47000122070312,28.649999618530273
2020-10-22,28.4393,27.925,28.1821,118.5999984741211,28.110000610351562
2020-10-23,28.505,27.9143,28.2096,118.94000244140625,27.549999237060547
2020-10-26,30.0921,29.2107,29.6514,133.0800018310547,32.459999084472656
2020-10-27,30.5536,29.4955,30.0246,135.32000732421875,33.349998474121094
2020-10-28,33.9864,32.0321,33.0093,152.00999450683594,40.279998779296875
2020-10-29,31.9579,30.4625,31.2102,147.83999633789062,37.59000015258789
2020-10-30,33.2393,31.3536,32.2964,145.24000549316406,38.02000045776367
2020-11-02,32.1007,30.1768,31.1388,142.64999389648438,37.130001068115234
2020-11-03,30.6279,29.0679,29.8479,136.27999877929688,35.54999923706055
2020-11-04,28.7893,27.9839,28.3866,122.12000274658203,29.56999969482422
2020-11-05,28.6393,28.1,28.3696,117.68000030517578,27.579999923706055
2020-11-06,27.475,27.4857,27.4804,113.12999725341797,24.860000610351562
2020-11-09,26.275,25.8893,26.0821,116.77999877929688,25.75
2020-11-10,25.7336,25.7054,25.7195,116.05000305175781,24.799999237060547
2020-11-11,25.2964,25.4607,25.3786,118.31999969482422,23.450000762939453
2020-11-12,26.6493,26.375,26.5121,121.56999969482422,25.350000381469727
2020-11-13,25.5764,25.6857,25.6311,114.38999938964844,23.100000381469727
2020-11-16,25.3821,25.5696,25.4759,115.0,22.450000762939453
2020-11-17,25.0879,25.3643,25.2261,116.25,22.709999084472656
2020-11-18,26.0636,26.2232,26.1434,117.9000015258789,23.84000015258789
2020-11-19,25.8421,26.075,25.9586,114.1500015258789,23.110000610351562
2020-11-20,25.7836,25.9732,25.8784,113.98999786376953,23.700000762939453
2020-11-23,25.7357,25.8536,25.7946,109.8499984741211,22.65999984741211
2020-11-24,25.6464,25.8027,25.7246,104.55999755859375,21.639999389648438
2020-11-25,24.8964,25.3143,25.1054,103.45999908447266,21.25
2020-11-27,25.1,25.3607,25.2304,106.12000274658203,20.84000015258789
2020-11-30,24.7196,25.0446,24.8821,106.12000274658203,20.56999969482422
2020-12-01,24.6214,25.0393,24.8304,108.43000030517578,20.770000457763672
2020-12-02,24.5214,24.8946,24.708,107.5199966430664,21.170000076293945
2020-12-03,24.7107,25.1,24.9054,107.88999938964844,21.280000686645508
2020-12-04,24.5268,24.9286,24.7277,103.72000122070312,20.790000915527344
2020-12-07,24.7536,25.1071,24.9304,104.41999816894531,21.299999237060547
2020-12-08,24.2018,24.6768,24.4393,102.81999969482422,20.68000030517578
2020-12-09,24.9536,25.3464,25.15,113.93000030517578,22.270000457763672
2020-12-10,25.1839,25.5375,25.3607,114.66000366210938,22.520000457763672
2020-12-11,25.9321,26.075,26.0036,120.7699966430664,23.309999465942383
2020-12-14,26.5357,26.5357,26.5357,127.68000030517578,24.719999313354492
2020-12-15,25.7893,26.1571,25.9732,119.11000061035156,22.889999389648438
2020-12-16,25.417,25.8643,25.6406,111.8499984741211,22.5
2020-12-17,25.3107,25.725,25.5179,110.20999908447266,21.93000030517578
2020-12-18,25.6696,26.0293,25.8495,110.30000305175781,21.56999969482422
2020-12-21,27.1036,26.8079,26.9557,121.61000061035156,25.15999984741211
2020-12-22,26.9143,26.825,26.8696,120.56999969482422,24.229999542236328
2020-12-23,26.1679,26.125,26.1464,118.30999755859375,23.309999465942383
2020-12-24,25.6429,25.74,25.6914,115.26000213623047,21.530000686645508
2020-12-28,25.6071,25.7064,25.6568,114.4000015258789,21.700000762939453
2020-12-29,26.425,26.4421,26.4336,116.2699966430664,23.079999923706055
2020-12-30,25.7232,25.8936,25.8084,112.04000091552734,22.770000457763672
2020-12-31,25.6607,25.845,25.7529,111.86000061035156,22.75
2021-01-04,26.9821,26.8493,26.9157,124.6500015258789,26.969999313354492
2021-01-05,26.425,26.425,26.425,120.06999969482422,25.34000015258789
2021-01-06,26.275,26.2464,26.2607,119.9000015258789,25.06999969482422
2021-01-07,25.3482,25.645,25.4966,109.37999725341797,22.3700008392334
2021-01-08,25.1464,25.4636,25.305,111.0,21.559999465942383
2021-01-11,26.4214,26.5464,26.4839,118.80000305175781,24.079999923706055
2021-01-12,25.8107,26.135,25.9729,115.79000091552734,23.329999923706055
2021-01-13,25.6554,25.9371,25.7963,117.76000213623047,22.209999084472656
2021-01-14,25.975,26.385,26.18,122.77999877929688,23.25
2021-01-15,26.6018,26.8736,26.7377,124.25,24.34000015258789
2021-01-19,26.4179,26.8464,26.6321,120.70999908447266,23.239999771118164
2021-01-20,26.3207,26.6636,26.4921,114.16999816894531,21.579999923706055
2021-01-21,26.3107,26.825,26.5679,112.58999633789062,21.31999969482422
2021-01-22,26.6021,26.9786,26.7904,112.58999633789062,21.90999984741211
2021-01-25,27.4797,27.7029,27.5913,116.62999725341797,23.190000534057617
2021-01-26,27.371,27.7421,27.5566,115.30999755859375,23.020000457763672
2021-01-27,31.0331,30.4703,30.7517,157.69000244140625,37.209999084472656
2021-01-28,30.5095,29.9421,30.2258,133.22000122070312,30.209999084472656
2021-01-29,32.054,31.1689,31.6114,137.3300018310547,33.09000015258789
2021-02-01,30.8957,30.4949,30.6953,129.44000244140625,30.239999771118164
2021-02-02,29.0291,29.1828,29.106,119.0999984741211,25.559999465942383
2021-02-03,28.0988,28.4134,28.2561,111.02999877929688,22.90999984741211
2021-02-04,27.3679,27.9718,27.6699,108.47000122070312,21.770000457763672
2021-02-05,27.3323,27.952,27.6421,107.63999938964844,20.8700008392334
2021-02-08,27.3982,28.0077,27.7029,106.61000061035156,21.239999771118164
2021-02-09,27.6867,28.386,28.0363,108.13999938964844,21.6299991607666
2021-02-10,28.403,29.1003,28.7516,114.93000030517578,21.989999771118164
2021-02-11,28.1775,28.9545,28.566,116.22000122070312,21.25
2021-02-12,27.6301,28.6212,28.1257,118.58999633789062,19.969999313354492
2021-02-16,28.2071,29.0533,28.6302,124.66000366210938,21.459999084472656
2021-02-17,28.2974,29.1644,28.7309,124.66000366210938,21.5
2021-02-18,28.4872,29.3,28.8936,121.05000305175781,22.489999771118164
2021-02-19,27.8019,28.8346,28.3183,117.44999694824219,22.049999237060547
2021-02-22,28.7043,29.4645,29.0844,117.05999755859375,23.450000762939453
2021-02-23,27.9312,28.8873,28.4092,112.77999877929688,23.110000610351562
2021-02-24,26.9139,28.0047,27.4593,109.5999984741211,21.34000015258789
